21476:17,50665,90538,2548,35332,12961,4251,2097,219,394
21505:217,7516,262,81,3309,564,14174,8,1287,378
21514:12545,20455,2291,14946,46827,71028,30350,25615,1351,39052
21518:302,29,654,58,101,84,363,736,518,616
21531:17,50665,90538,2548,35332,12961,4251,2097,219,394
21542:81,564,8,719,441,500,546,9874,1410,15
21543:2548,197,13049,840,508,5111,3307,564,465,1352
21551:50665,90538,2548,35332,12961,4251,2097,219,394,2931
21570:17,50665,90538,2548,35332,12961,4251,2097,219,394
21585:6387,22507,19319,2848,62347,5443,31633,27768,48061,5214
21599:17,58,81,138,1231,508,76,564,690,931
21604:710,10071,2200,1913,11325,826,76,518,2101,899
21608:302,17,76,6,650,654,8,58,15,749
21617:29,861,17,285,8,101,2868,486,6,787
21631:17,50665,90538,2548,35332,12961,4251,2097,219,394
21633:6,654,302,500,262,81,70,17,254,687
21637:17,50665,90538,2548,35332,12961,4251,2097,219,394
21670:50665,90538,2548,35332,12961,4251,2097,219,394,2931
21689:1353,67001,34531,45659,50665,90538,2548,35332,44991,12961
21712:61,245,302,15,32,58,656,402,2302,1023
21713:58,354,654,84,224,650,101,302,736,301
21714:2548,4755,931,50665,10138,3017,35499,901,1712,2121
21722:654,354,302,616,65,8,58,1245,84,902
21723:861,8,58,650,787,394,616,654,17,6
21732:2908,90538,61920,1254,8642,1039,7031,10100,4251,2097
21737:1077,12955,17,787,1131,7468,21695,4941,19152,840
21745:17,50665,90538,2548,35332,12961,4251,2097,219,394
21763:8,58,84,17,101,554,15,6,518,289
21774:17,50665,90538,2548,35332,12961,4251,2097,219,394
21787:302,61,103,356,3101,654,17,58,76,1403
21794:302,301,17,58,61,354,726,15,236,94
21796:50665,90538,2548,35332,114789,12961,4251,2097,219,394
21834:518,17,8,1382,508,327,656,1208,4697,947
21838:168,5480,8860,463,984,1740,10267,2370,760,14226
21853:58,101,554,3372,901,289,17,616,1606,2115
21868:17,58,354,302,70,289,84,866,654,29
21869:3307,5738,7623,1002,4919,10232,7519,2548,4009,1555
21908:302,654,58,15,76,84,542,101,1403,61
21912:226,70,17,1050,4048,899,1471,650,787,1511
21931:1761,29,9745,17424,28140,113497,1405,1119,2030,1202
21932:17,50665,90538,2548,35332,12961,4251,2097,219,394
21933:1730,3568,5663,5097,1190,654,4743,2139,3233,3928
21934:17,50665,90538,2548,35332,12961,4251,2097,219,394
21941:2142,17,1728,70923,185,64614,115530,15642,39395,236
21943:262,3902,698,3288,5550,1276,624,336,3976,239
21944:101,654,15,61,29,361,302,146,1403,84
21945:50665,90538,2548,35332,12961,4251,2097,219,394,2931
21947:8,3233,1535,616,542,1196,238,861,162,1245
21960:17,50665,90538,2548,35332,12961,4251,2097,219,394
21967:508,8,378,748,546,1403,902,486,813,2302
21968:364,226,245,58,616,285,1050,15,902,322
21979:236,12253,3448,6673,5080,2708,10075,7795,564,4203
21993:81,226,70,3423,814,348,4453,402,17,3307
21996:17,50665,90538,2548,35332,12961,4251,2097,219,394
22003:48,2935,1187,245,17,65,131,354,302,1348
22012:17316,2543,5975,911,603,76,10981,25145,8759,4671
22016:654,518,289,766,2193,15,116,6243,1403,5182
22017:866,10254,1023,40,1730,1200,8,1606,12611,361
22029:8,902,650,787,17,302,15,245,1196,58
22030:17,50665,90538,2548,35332,12961,4251,2097,219,394
22036:1772,650,58,15,3235,182,29,224,17,1133
22037:50665,90538,2548,35332,12961,4251,2097,219,394,2931
22060:58,162,508,736,518,17,616,564,902,1287
22080:76,138,787,986,521,564,2464,1007,378,4422
22085:899,1187,17,736,70,6450,65,1382,2935,10511
22102:17,50665,90538,2548,35332,12961,4251,2097,219,394
22109:61,1511,542,564,58,302,226,787,508,356
22111:1276,354,624,4833,364,4967,654,931,245,15
22116:58,76,654,17,616,302,322,70,8,3065
22124:226,81,508,946,4048,698,70,1535,616,1930
22128:12254,2962,16982,78340,9062,48377,1528,719,16458,42588
22158:17,787,378,302,84,224,8,354,1119,650
22164:1535,302,76,1023,654,58,84,650,616,754
22165:84,17,302,76,564,58,70,616,654,301
22173:252,8848,225,4194,2275,3177,2318,931,70335,74713
22176:827,1410,2347,5122,441,8873,4513,4444,1256,3484
22184:654,861,29,8,84,363,518,1102,17,616
22198:353,8,787,508,402,1951,58,1065,624,1471
22201:902,687,802,245,42979,4941,2200,4048,7668,83525
22213:2121,8191,18704,119,654,327,70,109,521,902
22222:1827,2403,774,2696,2714,3506,48,1524,899,3207
22226:8321,3789,3471,28426,124,3672,70,19302,27241,76
22236:17,564,650,654,302,518,84,2618,2326,58
22245:23595,17498,20008,37647,28632,3481,22059,42353,23050,31760
22246:8,692,61772,908,6011,947,7910,61,931,9916
22251:81,2241,262,731,5767,1898,8588,11839,780,500
22262:6503,1495,15921,17,24608,8,675,378,225,3789
22263:58,616,84,542,29,564,654,596,354,518
22280:654,58,285,199,402,61,302,1140,15,190
22286:86,902,70,15,17,616,8,301,518,289
22299:38234,50665,70740,90538,2548,35332,12961,4251,2097,219
22304:441,508,1744,24536,873,1002,245,3307,8,60933
22324:17,50665,90538,2548,35332,12961,4251,2097,219,394
22326:37390,23913,29819,39547,84095,10501,2547,56364,1592,59127
22337:984,18669,81,1326,2685,2414,5480,463,8,5557
22346:654,518,289,766,2193,15,116,6243,1403,5182
22354:29770,90538,5553,10967,15182,2007,2456,35073,13917,430
22363:76,670,14470,1728,62696,8129,61920,51021,1254,2857
22366:17,354,654,29,1153,6874,1099,398,301,76
22372:1196,2733,902,616,8,1709,361,2326,189,4755
22373:385,361,866,50665,26210,4251,2097,394,2931,74629
22382:301,17,1023,5303,32433,1825,2224,4288,354,14026
22388:17,50665,90538,2548,35332,12961,4251,2097,219,394
22392:17,50665,90538,2548,35332,12961,4251,2097,219,394
22399:1352,4755,20806,14508,10138,56848,3307,10131,1712,84038
22400:322,5767,8213,2733,650,3137,780,81,66,1511
22401:17,50665,90538,2548,35332,12961,4251,2097,219,394
22418:4131,226,44020,39924,70,3233,1535,42888,656,42
22426:50665,90538,2548,114323,35332,12961,4251,2097,219,394
22427:58,61,508,564,8,101,302,84,902,999
22430:616,17,554,302,1476,238,654,1276,902,1086
22431:1276,8,2548,656,633,354,41245,5741,11642,899
22436:58,17,8,402,1578,101,2193,1196,861,564
22459:12442,167,8,5927,302,546,84,654,518,616
22464:58,1476,354,302,322,239,518,61,3234,17
22465:58,15,616,564,2512,1023,3867,508,500,140
22469:1326,1147,719,168,5738,2153,661,1400,7838,5557
22476:58,654,616,84,564,518,542,101,61,650
22477:322,236,58,616,6143,7560,48,21055,4541,16476
22479:17,50665,90538,2548,35332,12961,4251,2097,219,394
22483:8,58,656,1023,780,301,542,239,117,787
22492:861,58,302,650,616,224,1804,238,654,2172
22493:17,50665,90538,2548,35332,12961,4251,2097,219,394
22497:2908,90538,1254,1039,7031,10100,4251,2097,1102,2931
22501:17,866,84,1511,616,94,654,8,354,899
22515:518,289,3233,1023,1126,931,50665,122230,4251,2097
22521:17,50665,90538,2548,35332,12961,4251,2097,219,394
22523:518,289,654,5182,616,302,394,902,483,2193
22533:17,50665,90538,2548,35332,12961,4251,2097,219,394
22538:11846,7506,2131,11039,875,899,226,12456,409,3389
22546:398,58,84,2097,564,518,8213,616,363,302
22568:17,15,289,1405,61,654,780,861,3017,6143
22574:27958,99574,40770,39515,539,873,9652,70292,14820,31746
22575:17,50665,90538,2548,35332,12961,4251,2097,219,394
22579:81,3137,508,780,16404,550,262,3374,3423,2700
22580:1360,56527,931,826,3323,873,1287,2715,4420,2548
22581:58,650,518,616,1196,564,654,8,15,76
22583:17,50665,90538,2548,35332,12961,4251,2097,219,394
22586:542,1086,8,58,322,650,1535,616,364,301
22592:58,17,554,15,999,61,736,518,616,32
22603:17,787,8,1382,1023,656,1389,2935,736,1410
22624:4513,8,5083,3618,500,5699,1410,4421,76,1065
22639:564,61,542,654,245,17,8,1578,554,1050
22675:1764,500,36721,108649,645,3534,27668,40426,36386,12190
22681:32824,105897,20888,90538,1254,116920,84,1039,26932,1959
22682:17,645,650,302,736,238,289,1405,2172,616
22685:8,654,616,564,32,15,84,674,245,17
22691:654,564,787,17,866,15,76,356,650,1476
22699:58,1511,518,238,8,656,302,353,650,1405
22703:81,138,1884,1023,500,7037,4372,1462,3599,224
22706:440,1102,89392,84,17,654,3233,50665,90538,2548
22711:51715,1276,518,13366,14314,81,542,50665,4931,13130
22741:354,70,15,17,616,1476,58,138,692,179
22748:554,15,542,654,17,58,518,861,3223,3101
22755:3704,1208,2139,698,542,3484,3407,245,1276,8
22759:17,61,58,650,15,84,999,103,363,289
22794:16782,23763,15483,17,521,2500,4601,493,6,25950
22799:101,8,302,76,616,1196,238,356,554,999
22800:17,50665,90538,2548,35332,12961,4251,2097,219,394
22806:8,616,58,354,508,302,15,226,5100,84
22807:168,719,1528,13567,5738,4792,8860,984,72,5480
22808:8,1709,101,76,226,422,353,564,999,1023
22823:168,2888,3789,2318,1867,72,7838,76,1081,1230
22824:15,542,29,1276,354,1403,650,1023,787,654
22825:44779,47128,28057,96152,121383,69252,1254,80046,1951,33888
22835:654,17,58,302,29,8,162,354,76,84
22844:302,616,650,1196,354,84,861,17,101,554
22850:17,84,6450,354,6397,787,2162,518,8,361
22851:17,50665,90538,2548,35332,12961,4251,2097,219,394
22862:17,50665,90538,2548,35332,12961,4251,2097,219,394
22863:65,35168,40,9662,10979,76,12093,684,80636,46827
22867:11855,12861,14259,9435,4671,42989,9617,12955,17486,4625
22872:654,518,289,766,2193,15,116,6243,1403,5182
22873:17,518,1102,616,8,58,1804,866,654,902
22887:542,8,656,2302,61,1023,787,1405,17,58
22888:17,58,1245,554,76,84,650,859,1196,97
22893:17,50665,90538,2548,35332,12961,4251,2097,219,394
22901:17,50665,90538,2548,35332,12961,4251,2097,219,394
22903:29,17,58,495,3234,654,749,84,322,1476
22906:1023,4210,5903,238,17,892,15304,564,1196,902
22936:17,8384,70,5357,826,6117,353,40263,1951,45287
22949:35087,9045,90538,1254,661,1039,14670,59421,10683,7031
22979:2292,11671,32616,18239,686,1471,11340,48914,719,616
22983:650,564,32,15,616,861,17,1276,8,58
22986:17,50665,90538,2548,35332,12961,4251,2097,219,394
23000:61,1002,3307,226,131,245,8,4268,692,14955
23040:17,50665,90538,2548,35332,12961,4251,2097,219,394
23044:50665,90538,2548,35332,12961,4251,2097,219,394,2931
23055:17,50665,90538,2548,35332,12961,4251,2097,219,394
23057:827,4991,1205,2917,70,76,5150,7158,1499,4049
23073:654,518,289,766,2193,15,116,6243,1403,5182
23099:50665,90538,2548,35332,12961,1884,4251,2097,219,394
23110:177,11497,69494,22655,90538,1254,66537,116920,84,1039
23111:17,58,866,654,81,138,1190,616,780,358
23112:780,1535,17,1324,70,15,301,1405,2967,8
23113:17,50665,90538,2548,35332,12961,4251,2097,219,394
23114:81,140,3423,2379,226,508,500,8667,2967,731
23127:17,302,3323,101,654,395,13522,3101,15,518
23133:3514,4797,769,601,17656,584,8694,8898,16127,1951
23183:168,3698,1326,2833,8860,4873,801,11859,5480,6772
23208:5008,61,32,2200,2162,875,245,1100,10054,542
23221:17,8,616,285,322,61,62,472,1276,58
23229:698,2139,624,6303,399,117,15337,40,2600,2778
23234:10541,157,7160,197,3196,3307,564,8,465,508
23244:58,616,654,17,15,262,8,354,554,302
23252:4308,12968,5486,7940,11577,2856,26513,11008,2908,90538
23254:1276,8,361,6455,2548,219,5395,354,866,8034
23255:50665,90538,2548,35332,12961,4251,2097,219,394,2931
23277:17,50665,90538,2548,35332,12961,4251,2097,219,394
23311:31468,7401,8518,50665,90538,2548,35332,12961,4251,2097
23323:17,50665,90538,2548,35332,12961,4251,2097,219,394
23335:13998,4671,5372,8772,2543,2139,911,1931,20442,10180
23340:18785,17,15,10349,1196,8,2464,10141,54,2972
23367:17,20836,49911,564,361,138,866,363,302,1119
23382:48,875,84,1382,2140,65,654,8,2115,302
23399:17,50665,90538,2548,35332,12961,4251,2097,219,394
23408:81,15,1535,8,58,508,7585,238,3516,322
23423:4194,441,4513,226,902,3775,999,199,3757,1760
23433:654,58,354,616,29,8,787,518,289,356
23448:17,50665,90538,2548,35332,12961,4251,2097,219,394
23452:302,616,542,564,15,787,736,94,245,17
23458:861,17,654,1558,892,2953,27259,901,50302,3736
23464:17,50665,90538,2548,35332,12961,4251,2097,219,394
23465:17,50665,90538,2548,35332,12961,4251,2097,219,394
23498:518,1405,656,2163,50665,9035,28155,49039,47258,4251
23508:44026,50665,90538,2548,35332,12961,1539,4251,2097,219
23514:17,50665,90538,2548,35332,12961,4251,2097,219,394
23542:26389,58399,75817,16486,24432,33075,20403,34042,20091,102013
23544:1352,2880,1527,4755,12990,1712,564,3704,3107,3328
23548:17,50665,90538,2548,35332,12961,4251,2097,219,394
23549:327,7146,378,1460,760,17,87198,302,45801,4803
23569:17,654,302,947,29,58,554,84,1348,363
23587:50665,90538,2548,35332,12961,4251,2097,219,394,2931
23595:899,17,245,2162,354,61,94,8,138,10511
23606:4755,2880,1352,10041,1527,5624,1712,23191,7880,10687
23631:4671,12861,2543,862,14259,2215,7088,11855,8392,7622
23637:616,29,861,650,17,654,239,58,495,190
23653:4513,3618,4444,1205,13,1875,16036,4755,500,1410
23670:17,50665,90538,2548,35332,12961,4251,2097,219,394
23678:58,15,654,29,2618,76,402,17,616,542
23686:17,58,61,518,1196,32,554,787,542,364
23692:11543,19881,8692,20163,3159,76,83825,1402,564,2401
23699:17,302,1109,15,76,899,902,486,518,62
23711:50665,90538,2548,35332,12961,4251,2097,219,394,2931
23714:302,17,58,322,616,654,15,787,289,1196
23735:52460,3372,9289,25662,358,77881,17646,5744,42944,77045
23751:8,564,378,508,500,1164,1410,15,5182,1884
23779:58,654,302,356,861,4813,17,94,1196,4996
23785:8,813,84,1039,1009,518,564,656,780,10856
23827:2241,3423,7211,226,8511,5767,2616,550,780,3718
23828:10503,43783,14508,70150,13335,44127,58374,311,14035,80161
23847:4889,2510,9054,6311,17015,3509,378,10138,84434,4963
23865:50665,10844,90538,2548,35332,12961,4251,2097,219,394
23872:8,1682,361,84,354,508,2139,13896,3534,32062
23895:17,50665,90538,2548,35332,12961,4251,2097,219,394
23907:17,50665,90538,2548,35332,12961,4251,2097,219,394
23919:8,542,84,2302,363,2200,616,947,65,496
23923:17,322,1866,162,654,1140,1196,58,2868,238
23934:17,8,101,302,563,327,58,656,226,1023
23943:616,518,8,58,736,902,354,15,84,17
23959:15,61,518,8,58,354,554,302,542,32
23960:564,654,226,861,1196,8,508,302,698,322
23961:103535,45982,50665,90538,2548,35332,12961,73229,4251,2097
23962:10898,5954,853,19320,2088,10162,3249,11571,22980,9514
23963:654,58,542,285,354,15,76,84,616,1196
23979:17,50665,90538,2548,35332,12961,4251,2097,219,394
23997:168,1147,2153,72,801,661,5480,9417,3698,1124
24018:84,654,1102,29,8,736,138,2139,908,70
24019:50724,8,3159,3214,70656,5550,901,41618,4251,2097
24056:17,50665,90538,2548,35332,12961,4251,2097,219,394
24060:7910,518,245,8,4268,1126,1065,84,353,364
24061:616,5303,17,902,58,4210,654,302,736,10455
24075:710,10071,2200,1913,11325,826,76,518,2101,899
24083:8,518,245,84,353,787,1382,564,378,2139
24100:58,1476,354,302,322,239,518,61,3234,17
24129:7491,15720,508,302,564,650,17,58,2139,348
24144:168,5738,801,463,1081,14754,564,14983,4792,5557
24146:902,703,3993,616,8,58,302,1403,999,813
24155:5355,50665,90538,2548,35332,12961,36642,10216,1884,4251
24157:17,50665,90538,2548,35332,12961,4251,2097,219,394
24158:8,3711,40,554,32,17,616,892,3223,1499
24162:17,50665,90538,2548,35332,12961,4251,2097,219,394
24175:18261,203,2677,730,54027,10071,11453,901,106339,1795
24179:472,2512,1511,76,698,226,58,1102,17,654
24184:1126,564,103,1539,2275,1410,4257,1786,4422,3484
24185:616,61,17,302,76,650,238,861,32,58
24199:8,119,12776,354,736,518,3233,17,564,1606
24206:17,50665,90538,2548,35332,12961,4251,2097,219,394
24210:1382,500,2302,787,4194,245,8,219,3867,226
24219:58,302,616,84,542,1196,861,654,101,650
24236:354,650,1535,17,285,58,138,302,238,1023
24248:2848,2265,1913,698,500,2139,8384,35268,826,76
24262:2548,81,226,8,31133,2715,3423,2139,1752,1682
24265:441,1744,13,8,827,3086,4715,7630,1065,8928
24269:101,8,354,736,301,84,616,1762,58,138
24273:17,50665,90538,2548,35332,12961,4251,2097,219,394
24286:8,8213,2548,656,42,5741,15,1403,1126,5182
24309:719,168,5738,4792,1528,23294,984,13567,2268,26847
24317:50665,90538,2548,35332,12961,1539,4251,2097,219,394
24331:50665,90538,2548,35332,12961,4251,2097,219,394,2931
24339:17,50665,90538,2548,35332,12961,4251,2097,219,394
24349:616,62,17,289,119,1344,302,94,327,8
24397:302,654,8,58,495,861,1102,616,285,239
24409:17,354,15,1126,61,650,654,262,81,70
24413:94,61,361,58,302,787,616,65,285,8
24418:564,378,1382,656,508,262,16258,472,327,245
24421:50665,90538,2548,35332,12961,4251,2097,219,394,2931
24440:1405,29180,5119,1126,1824,1958,409,932,1987,119
24468:2548,698,564,546,2139,76,1023,262,81,736
24473:225,49767,15207,65648,521,14754,59746,76,26360,40477
24489:17,50665,90538,2548,35332,12961,4251,2097,219,394
24536:17,58,866,654,81,138,1190,616,780,358
24558:17,273,354,654,58,645,5550,2548,1455,46566
24580:17,50665,90538,2548,35332,12961,4251,2097,219,394
24581:302,1535,616,58,76,1196,654,17,285,226
24591:17,50665,90538,2548,35332,12961,4251,2097,219,394
24617:780,15,76,1535,17,564,1324,31037,8,2512
24618:4103,168,8733,752,463,564,7711,2632,2153,1867
24623:50665,90538,2548,35332,12961,4251,2097,219,394,2931
24631:76,138,430,84,17,654,736,4697,1196,902
24639:518,813,1109,616,564,999,1471,656,40,101
24642:17,50665,90538,2548,35332,12961,4251,2097,219,394
24643:17,866,361,58,119,787,354,327,8,239
24647:780,15,76,1535,17,564,1324,31037,8,2512
24649:28457,302,7029,2939,17,564,67001,3101,402,1987
24664:17,50665,90538,2548,35332,12961,4251,2097,219,394
24668:61,1410,322,70,674,564,999,4268,2618,58
24669:238,76,2880,1709,3704,31723,7422,5567,429,4755
24673:1344,50665,4251,2097,67427,394,2931,27802,1749,6068
24695:322,236,58,616,6143,7560,48,21055,4541,16476
24702:500,70,4194,1410,889,327,8,1786,7548,378
24715:1119,1187,1057,4299,891,1109,2935,899,5517,48
24725:17,50665,90538,2548,35332,12961,4251,2097,219,394
24727:19544,96442,17726,25552,35016,30759,51176,97513,38892,42389
24731:302,654,17,395,402,616,8,14018,101,162
24748:8,508,114,402,787,58,61,1405,1535,32
24750:787,654,1359,4275,1127,354,508,302,1119,835
24775:17651,34356,59015,23688,7526,24512,26382,23019,58494,21124
24777:1276,8,354,15,1403,932,1987,22740,1023,654
24786:1382,508,8,1109,511,84,1644,902,1099,2302
24793:17,50665,90538,2548,35332,12961,4251,2097,219,394
24804:1196,654,302,58,508,17,616,542,902,8
24805:8,15,3142,5421,899,1987,1102,84,17,31494
24808:17,50665,90538,2548,35332,12961,4251,2097,219,394
24825:17,50665,90538,2548,35332,12961,4251,2097,219,394
24827:17,50665,90538,2548,35332,12961,4251,2097,219,394
24839:17,50665,90538,2548,35332,12961,4251,2097,219,394
24846:787,8,49643,2233,45419,1468,1987,24740,1382,3137
24849:6,654,245,8,4268,354,302,2935,1050,1410
24884:564,15,650,8,219,103,8066,1086,692,60327
24907:8,17,656,7407,84,103,518,119,542,50665
24908:17,58,564,650,1220,1196,1245,656,2552,554
24909:698,1535,654,81,17,302,2139,1126,731,194
24917:18321,1600,2162,1405,899,108487,26380,16228,59949,3562
24920:245,61,364,6,119,1405,542,4268,2548,2233
24943:18939,25366,36323,8960,35177,36848,20567,37961,5125,44578
24945:17,50665,90538,2548,35332,12961,4251,2097,219,394
24947:84,787,17,29,8,947,119,654,301,395
24949:17,58,302,238,15,486,650,616,542,29
24962:17,50665,90538,2548,35332,12961,4251,2097,219,394
24965:182,224,17,616,654,70,650,354,302,364
24981:58,84,564,29,866,15,616,94,542,1476
24984:654,518,289,766,2193,15,116,6243,1403,5182
24999:17,50665,90538,2548,35332,12961,4251,2097,219,394
25000:1086,58,15,1403,363,302,61,103,364,354
25004:361,119,1403,1023,42,17,354,866,542,29
25011:61,2200,17,616,29,902,8,813,361,58
25021:17,50665,90538,2548,35332,12961,4251,2097,219,394
25036:17,50665,90538,2548,35332,12961,4251,2097,219,394
25044:908,947,84,2220,17,1352,124,1382,302,2880
25059:17,50665,90538,2548,35332,12961,4251,2097,219,394
25069:50665,90538,2548,35332,12961,4251,2097,219,394,2931
25070:15,61,17,616,542,268,76,1126,6,650
25076:58,17,302,654,616,15,564,3101,61,162
25084:8,58,616,17,302,1196,861,76,84,902
25085:17,302,76,322,518,616,354,84,61,650
25115:8,61,302,76,6,363,542,508,238,356
25118:8,616,542,564,1196,787,114,58,302,3323
25127:18492,12760,6575,53337,7514,27015,46031,15134,16508,59833
25137:17,50665,90538,2548,35332,12961,4251,2097,219,394
25147:654,17,354,302,301,84,58,138,226,1102
25153:302,354,654,650,70,58,138,866,76,84
25171:302,17,654,518,58,483,76,84,6,407
25172:17,50665,90538,2548,35332,12961,4251,2097,219,394
25181:12990,2880,378,10138,1712,1527,23191,947,327,20806
25183:8,84,518,748,2076,1342,999,1382,656,554
25189:1023,500,262,986,3599,542,117,508,7585,698
25212:50665,90538,2548,35332,12961,4251,2097,219,394,2931
25228:564,518,289,62,356,8,302,61,103,3233
25236:7048,1382,1539,931,1412,65,378,10850,656,654
25251:2153,5023,4394,760,60857,39616,801,8723,11470,21204
25253:2265,353,1951,826,17,9617,8,294,1382,295
25255:6281,654,5658,401,1102,17,616,1499,8,23061
25260:40,1164,254,58,546,76,650,616,358,2181
25263:354,42585,44093,42821,52141,26249,12420,289,67372,353
25280:17,50665,90538,2548,35332,12961,4251,2097,219,394
25283:1205,1410,3618,4513,8,827,500,14955,15,1065
25291:302,654,70,17,966,8,1476,58,30,394
25296:61,542,564,354,302,15,1832,1023,2200,518
25298:43876,1102,84,354,12045,50665,3017,10310,4251,2097
25301:17,50665,90538,2548,35332,12961,4251,2097,219,394
25384:302,58,616,654,84,518,29,101,289,354
25388:6293,57884,72972,1254,95212,19319,112740,73103,1959,16174
25410:17,138,302,76,518,650,654,8,119,179
25412:17,50665,90538,2548,35332,12961,4251,2097,219,394
25430:17,50665,90538,2548,35332,12961,4251,2097,219,394
25441:17,50665,90538,2548,35332,12961,4251,2097,219,394
25448:654,302,564,1133,5738,1326,5767,2715,760,40
25449:17,50665,90538,2548,35332,12961,4251,2097,219,394
25469:17,225,182,901,500,245,8,58,1539,354
25471:4021,2307,28033,12273,31388,1842,48341,81,986,13941
25513:37773,39668,29532,69113,30977,99712,10519,44004,17865,47327
25518:119,50665,90538,2548,35332,12961,4251,2097,219,394
25519:2414,50665,90538,2548,35332,12961,1351,901,4251,2097
25529:17,354,654,58,84,616,866,302,736,564
25535:17,50665,90538,2548,35332,12961,4251,2097,219,394
25583:17,354,654,29,1153,6874,1099,398,301,76
25608:17,50665,90538,2548,35332,12961,4251,2097,219,394
25612:3476,22035,322,2512,1786,4268,1764,61,3867,6644
25614:9354,50665,90538,2548,35332,12961,4251,2097,219,394
25615:59923,67277,29244,22812,21416,63536,72921,20241,27252,74935
25619:1405,58,15,1126,787,518,542,656,61,103
25666:138,302,76,564,654,17,616,224,8,6766
25677:17,50665,90538,2548,35332,12961,4251,2097,219,394
25679:902,687,802,245,42979,4941,2200,4048,7668,83525
25693:70,226,58,1200,1606,131,802,119,122,61
25694:17,20836,7672,811,50749,58,38434,59725,40087,709
25702:518,5998,17,1102,101,302,84,650,616,861
25704:394,518,289,1405,1403,2548,219,1023,633,7407
25716:25470,13448,23827,1077,3142,361,8213,947,103,14314
25719:58,1119,1389,656,84,103,518,616,8,322
25749:58,358,302,19221,65,245,239,1050,1410,15
25750:840,5111,5554,197,3196,13049,2548,26925,64013,3307
25751:3847,42289,76,10372,2291,6690,3112,866,13060,46827
25755:17,50665,90538,2548,35332,12961,4251,2097,219,394
25759:8,119,1190,58,656,654,736,518,1535,94
25771:236,84,17,354,1109,394,518,289,361,899
25778:17,50665,90538,2548,35332,12961,4251,2097,219,394
25779:354,70,15,17,616,1476,58,138,692,179
25800:81,500,542,3423,508,15,731,1888,1749,327
25822:17,50665,90538,2548,35332,12961,4251,2097,219,394
25831:7622,9594,4671,1099,30662,2904,3137,3520,22052,65526
25836:22477,2153,9417,463,14858,1147,1460,18669,3789,8009
25842:8,25196,2149,16739,12427,873,790,97610,542,1276
25852:17,50665,90538,2548,35332,12961,4251,2097,219,394
25853:17,50665,90538,2548,35332,12961,4251,2097,219,394
25854:17,50665,90538,2548,35332,12961,4251,2097,219,394
25861:17,50665,90538,2548,35332,12961,4251,2097,219,394
25865:138,3223,12044,20458,44427,50053,490,1839,5228,3323
25872:17,50665,90538,2548,35332,12961,4251,2097,219,394
25887:50665,90538,2548,35332,12961,4251,2097,219,394,2931
25919:295,2880,4268,354,363,262,394,1410,4187,34946
25922:2715,1002,7669,1113,4268,245,22970,1744,94,2609
25924:302,15,402,363,29,1196,483,861,654,32
25933:616,1276,15,8,2233,654,17,103,364,301
25940:518,8,508,1410,17,1276,656,302,500,146
25947:17,50665,90538,2548,35332,12961,4251,2097,219,394
25951:2021,15984,17,2908,90538,1254,10071,238,101271,48953
25976:1730,40,5097,81,564,17,3568,654,2139,76518
25977:3107,1352,1712,3172,4568,12990,4825,5624,189,124
25989:669,9674,30815,31597,13077,24933,25985,15013,39308,26374
25991:17,50665,90538,2548,35332,12961,4251,2097,219,394
25994:17,50665,90538,2548,35332,12961,4251,2097,219,394
26001:17,866,361,50665,90538,2548,35332,12961,61673,8535
26021:17,787,8,1382,1023,656,1389,2935,736,1410
26036:17,50665,90538,2548,35332,12961,4251,2097,219,394
26084:1023,616,8,18105,508,302,15,226,5100,364
26100:12861,19152,17486,11855,7622,8867,12955,4562,38308,8392
26102:17,8,58,518,616,1196,1804,238,302,1614
26108:44041,2730,50665,90538,2548,35332,12961,4251,2097,219
26115:17,50665,90538,2548,35332,12961,4251,2097,219,394
26125:4792,12734,984,564,7711,1528,719,17527,2318,1400
26146:17,50665,90538,2548,35332,12961,4251,2097,219,394
26147:104683,13744,58221,21007,115703,80033
26162:1276,361,42,103,866,654,1109,1344,84,2342
26167:8866,90538,82213,1254,1039,120595,67633,7031,4251,41804
26173:138,50665,90538,17665,39492,2548,35332,12961,13386,33916
26174:554,58,302,650,1196,1804,238,17,1578,495
26178:17,902,650,289,62,542,3223,1245,302,15
26181:17,616,101,542,58,302,1403,84,61,289
26197:508,61,302,2030,486,65,70,518,5117,542
26234:2769,378,48211,6063,1200,1243,301,27378,59391,5117
26238:14152,1023,8011,17508,815,2121,1276,564,4205,1089
26248:236,29,10075,496,8,776,2500,813,6673,7634
26249:17,50665,90538,2548,35332,12961,4251,2097,219,394
26250:17,50665,90538,2548,35332,12961,4251,2097,219,394
26262:50665,90538,2548,35332,12961,4251,2097,219,394,2931
26263:17,50665,90538,2548,35332,12961,4251,2097,219,394
26288:50665,90538,2548,35332,12961,4251,2097,219,394,2931
26290:17,50665,90538,2548,35332,12961,4251,2097,219,394
26307:61,654,302,394,17,138,674,1403,29,4268
26312:302,650,654,554,29,58,4181,76,892,6
26325:245,710,4268,2548,1382,4755,508,230,238,76
26330:15,486,61,616,564,245,58,302,999,518
26332:17,50665,90538,2548,35332,12961,4251,2097,219,394
26349:17,50665,90538,2548,35332,12961,4251,2097,219,394
26383:17,50665,90538,2548,35332,12961,4251,2097,219,394
26403:787,616,542,238,861,654,8,58,899,2266
26410:81,76,58,42375,354,17,12931,1348,322,361
26430:10048,4,10305,23051,8102,57734,15278,40,18452,698
